紫***茄,美心精装八宝月饼650g,,0,0,物流非常快，当天买，第二天就送到了。中秋节到了，买来送给外婆。礼品袋赠完了，送给外婆，自家人，也就不太讲究啦。月饼不错，软软的，口味很好，有八种口味，不是特别甜，非常适合老年人。包装也很漂亮，美心月饼名声在外，确实是一试难忘。,2019-09-06 21:00:24
b***n,美心精装八宝月饼675g,,0,0,首先说下物流，当天下单第二天就收到了，京东快递就是快！再说一下月饼，包装精美，有大的礼品袋，看起来很上档次。美心的月饼是很出名，很好吃的。多种味道，满足不同需要。,2021-09-10 09:22:51
b***x,美心精装八宝月饼675g,,0,0,每年中秋都会买美心的月饼，趁教师节提前先买几盒，可以送老师一起品尝，现在买还很优惠。美心月饼特别好吃，非常喜欢双黄的，蛋黄非常好吃，吃起来特别爽！包装也很精美，除了自己吃，也很适合送人，感觉还是很有面子的，哈哈！,2020-09-08 11:41:10
a***9,美心双黄白莲蓉月饼740g,,0,0,吃过不少不同厂家的月饼包括香港另外一家知名品牌的月饼，但近两年来只吃美心了。美心包装盒精致绘制中秋佳节图案非常有节日特色还赠送了礼品袋，自用或送礼均可。不同的口味品尝后还是最喜欢传统的双黄白莲蓉月饼，不油不腻，滑酥嫩，口感饱满，无与伦比,2021-08-27 22:24:31
倪***合,美心双黄白莲蓉月饼740g,,0,0,很好，这个很好吃，真的肥肠还是，不是不知道，很好吃啊非常,2021-09-13 13:55:48
1***p,美心陈皮豆沙月饼420g,,0,2,陈皮豆沙我的最爱，流感细腻不油！一口气买了四盒，两盒给妈妈，两盒自己当早点！还给部门同事每人发了一盒. 哈哈，比起其他杂牌子觉得很放心！明年要继续买。,2020-10-05 11:34:43
j***k,美心双黄白莲蓉月饼740g,,0,0,"美心好牌子了，每年都是在美心采购月饼。
口味：这款是比较传统款的月饼，双黄白莲蓉口味的，很软弱又不甜腻
数量：一盒四个，但是每个都非常大！基本要切四个人一起share比较合适
包装：港式传统铁盒，非常有味道
京东自营价格很实惠，配送给力服务又好，质量有保证。",2021-08-21 15:24:34
q***7,美心双黄豆沙月饼740g,,0,0,很经典的月饼，品质一如既往地优良，好好吃哦，每年我家都吃美心月饼，特别钟爱双黄的。这个品牌月饼送人有面子，我的朋友也都喜欢。第一次一次性买了这么多的月饼，京东快递极快，送货到门。赞！,2021-09-04 12:00:17
最***用,美心精装八宝月饼675g,,0,0,美心月饼是香港名牌，很早之前就吃过. 品质还是一如既往的好.买来送礼提在手上，也非常有面子。,2020-09-09 19:06:02
j***5,美心双黄白莲蓉月饼740g,,0,0,大品牌值得信赖，好吃放心，包装也很精美，送亲朋好友也是不错的选择，而且送货非常快，当天下单第二天收到，只是价钱确实有点小贵,2020-10-31 13:31:09
j***n,美心双黄豆沙月饼740g,,0,0,味道非常好，口感也不错，包装精美，大品牌值得信赖，非常好吃，在京东买东西一如既往的满意,2018-09-19 16:35:19
